article_id,date,time_published_input,category,source,url,title,date_published(재수집),date_modified(재수집),effective_exposure_time(=max),rescrape_status
news_20260309_섹터_0028,2026-03-09,11:28,섹터,mk,https://www.mk.co.kr/news/business/11982546,김남호 DB그룹 명예회장 경영권 분쟁 논란 일축,2026-03-09T11:28:28+09:00,,2026-03-09 11:28,ok
news_20260309_섹터_0029,2026-03-09,11:37,섹터,mk,https://www.mk.co.kr/news/world/11982556,트럼프가 무너뜨린 ‘대서양동맹’…한국의 생존방정식은 [매경데스크],2026-03-09T11:37:28+09:00,2026-03-20T09:59:01+09:00,2026-03-20 09:59,ok
news_20260309_경제_0008,2026-03-09,12:00,경제,mk,https://www.mk.co.kr/news/economy/11982372,수도권 다주택자 대출 연장 막히나…‘3중 규제’ 카드 만지작,2026-03-09T12:00:00+09:00,2026-05-06T15:49:43+09:00,2026-05-06 15:49,ok
news_20260309_섹터_0030,2026-03-09,12:00,섹터,mk,https://www.mk.co.kr/news/it/11982448,한국공학한림원 대상에 권오경 한양대 석좌교수,2026-03-09T12:00:00+09:00,,2026-03-09 12:00,ok
news_20260309_경제_0009,2026-03-09,12:05,경제,mk,https://www.mk.co.kr/news/economy/11982578,장초반 1490원대로 급락한 원화값…금융위기후 16년만에 최저,2026-03-09T12:05:15+09:00,2026-03-09T13:20:51+09:00,2026-03-09 13:20,ok
news_20260309_섹터_0031,2026-03-09,14:17,섹터,mk,https://www.mk.co.kr/news/politics/11982658,"[속보] 대미투자특별법, 국회 대미특위서 여야 만장일치 통과",2026-03-09T14:17:59+09:00,2026-03-09T14:45:17+09:00,2026-03-09 14:45,ok
news_20260309_섹터_0034,2026-03-09,15:35,섹터,mk,https://www.mk.co.kr/news/stock/11982784,“삼전 주가 한달 전으로 복귀”…매수 기회로 삼았다 [주식 초고수는 지금],2026-03-09T15:35:10+09:00,,2026-03-09 15:35,ok
news_20260309_종목_0040,2026-03-09,16:00,종목,mk,https://www.mk.co.kr/news/special-edition/11982825,"수원컨벤션센터 일대,수도권 남부 마이스거점으로 거듭난다",2026-03-09T16:00:54+09:00,,2026-03-09 16:00,ok
news_20260309_섹터_0035,2026-03-09,16:04,섹터,mk,https://www.mk.co.kr/news/it/11982852,"AI 경쟁력, 인프라가 좌우 … 빠르고 효율적인 '코리아 AI 패키지' 설계해야 [기고]",2026-03-09T16:04:18+09:00,,2026-03-09 16:04,ok
news_20260309_섹터_0037,2026-03-09,16:18,섹터,mk,https://www.mk.co.kr/news/business/11982880,"삼양사, 크로마토그래피 이온교환수지 선봬",2026-03-09T16:18:40+09:00,,2026-03-09 16:18,ok
news_20260309_종목_0041,2026-03-09,17:27,종목,mk,https://www.mk.co.kr/news/society/11982977,SGC에너지 사외이사에 피지컬AI 전문가 김종국,2026-03-09T17:27:05+09:00,,2026-03-09 17:27,ok
news_20260309_종목_0042,2026-03-09,17:48,종목,mk,https://www.mk.co.kr/news/society/11983074,삼성전자 기밀 빼돌린 특허관리전문기업대표 구속기소,2026-03-09T17:48:58+09:00,2026-03-11T14:12:49+09:00,2026-03-11 14:12,ok
news_20260309_종목_0043,2026-03-09,17:51,종목,mk,https://www.mk.co.kr/news/business/11983091,"""삼성 대규모 공채 문 활짝"" 계열사 18곳 참여",2026-03-09T17:51:31+09:00,,2026-03-09 17:51,ok
news_20260309_종목_0044,2026-03-09,17:54,종목,mk,https://www.mk.co.kr/news/stock/11983102,외국인 3조 매도에 삼전닉스 급락…코스피 변동성 금융위기때 수준,2026-03-09T17:54:06+09:00,2026-03-09T19:43:52+09:00,2026-03-09 19:43,ok
news_20260309_경제_0017,2026-03-09,22:41,경제,mk,https://www.mk.co.kr/news/business/11983308,“이 튀김은 싫어하는 사람 못봤네요”...오징어 수입액 1조원 넘어 역대 최대,2026-03-09T22:41:11+09:00,,2026-03-09 22:41,ok
news_20260310_경제_0001,2026-03-10,05:54,경제,mk,https://www.mk.co.kr/news/society/11983447,"“기름값, 월 100만원씩 더 들어가”…화물기사·택배 사장님들 ‘곡소리’ 난다",2026-03-10T05:54:37+09:00,,2026-03-10 05:54,ok
news_20260310_섹터_0024,2026-03-10,09:10,섹터,mk,https://www.mk.co.kr/news/stock/11983538,"[속보] 어제는 폭락, 오늘은 폭등…코스피, 5% 급등하며 매수 사이드카 발동",2026-03-10T09:10:36+09:00,2026-03-10T09:30:34+09:00,2026-03-10 09:30,ok
news_20260310_섹터_0027,2026-03-10,09:17,섹터,mk,https://www.mk.co.kr/news/stock/11983549,삼성전자 `HBM4 시장 내 입지 확대` 증권사 발표에 강세…7.9%,2026-03-10T09:17:30+09:00,,2026-03-10 09:17,ok
news_20260310_섹터_0030,2026-03-10,09:36,섹터,mk,https://www.mk.co.kr/news/stock/11983586,"특징주, SK하이닉스- 반도체 생산 테마 상승세에 8.63% ↑",2026-03-10T09:36:01+09:00,,2026-03-10 09:36,ok
news_20260310_섹터_0031,2026-03-10,09:36,섹터,mk,https://www.mk.co.kr/news/stock/11983591,"특징주, DB하이텍-코리아 밸류업 지수(Korea Value-up In 테마 상승세에 5.41% ↑",2026-03-10T09:36:12+09:00,,2026-03-10 09:36,ok
news_20260310_경제_0004,2026-03-10,10:00,경제,mk,https://www.mk.co.kr/news/economy/11983644,"“내게 맞는 주담대 뭐지?”…주금공, AI가 추천해준다",2026-03-10T10:00:39+09:00,,2026-03-10 10:00,ok
news_20260310_섹터_0034,2026-03-10,10:00,섹터,mk,https://www.mk.co.kr/news/culture/11980696,[손현덕 기자의 한국기업 탈각의 순간들] 매일경제신문 | ③ 재정경제원을 해체하라는 액션 어젠다,2026-03-10T10:00:00+09:00,2026-03-06T10:10:43+09:00,2026-03-10 10:00,ok
news_20260310_섹터_0035,2026-03-10,10:05,섹터,mk,https://www.mk.co.kr/news/stock/11983649,"[MK시그널] MKS 인스트루먼트 매도신호 포착, 수익률 100.5% 달성",2026-03-10T10:05:07+09:00,,2026-03-10 10:05,ok
news_20260310_섹터_0037,2026-03-10,10:29,섹터,mk,https://www.mk.co.kr/news/stock/11983670,"HBM 올라탄 하닉은 받고 더블로, 삼전은 차익실현 [주식 초고수는 지금]",2026-03-10T10:29:21+09:00,,2026-03-10 10:29,ok
news_20260310_경제_0006,2026-03-10,11:22,경제,mk,https://www.mk.co.kr/news/economy/11983728,베일 벗은 코스닥 액티브 ETF…편입 종목은 ‘불기둥’,2026-03-10T11:22:04+09:00,2026-03-10T11:30:33+09:00,2026-03-10 11:30,ok
news_20260310_섹터_0038,2026-03-10,11:28,섹터,mk,https://www.mk.co.kr/news/business/11983753,“폰이 엿가락처럼 ‘쭉’ 늘어나?”…삼성 슬라이더블 OLED 실물보니 [영상],2026-03-10T11:28:28+09:00,2026-03-10T13:55:00+09:00,2026-03-10 13:55,ok
news_20260310_섹터_0039,2026-03-10,15:34,섹터,mk,https://www.mk.co.kr/news/business/11983968,"“우리도 성과급 상한선 폐지를”…삼성전자 노조 투표율, 첫날 50% 넘었다",2026-03-10T15:34:30+09:00,,2026-03-10 15:34,ok
news_20260310_섹터_0043,2026-03-10,17:05,섹터,mk,https://www.mk.co.kr/news/business/11984074,"“우리가 하면 독보적”…LG전자, 아파트 AI홈 솔루션 공급 세대 30만 돌파",2026-03-10T17:05:48+09:00,,2026-03-10 17:05,ok
news_20260310_종목_0050,2026-03-10,17:27,종목,mk,https://www.mk.co.kr/news/it/11984127,해남 '국가AI컴퓨팅센터' 구축 … 삼성SDS 우선협상대상자 선정,2026-03-10T17:27:05+09:00,2026-03-10T19:11:20+09:00,2026-03-10 19:11,ok
news_20260310_종목_0051,2026-03-10,17:37,종목,mk,https://www.mk.co.kr/news/it/11984150,"""지원금보다 삼성 노하우가 절실 … 변화 체감하며 혁신저항 극복""",2026-03-10T17:37:01+09:00,2026-03-10T19:25:43+09:00,2026-03-10 19:25,ok
news_20260310_종목_0052,2026-03-10,17:37,종목,mk,https://www.mk.co.kr/news/it/11984151,"[스마트 산업강국 함께 하는 제조혁신 3.0+] '삼성 DNA' 이식하니 …""이젠 AI로 주문 관리하고 제조 점검""",2026-03-10T17:37:01+09:00,2026-03-10T19:25:48+09:00,2026-03-10 19:25,ok
news_20260310_종목_0053,2026-03-10,17:40,종목,mk,https://www.mk.co.kr/news/business/11984166,GPU 가격의 10분의 1 … 국산 AI칩으로 승부수,2026-03-10T17:40:13+09:00,2026-03-10T20:02:43+09:00,2026-03-10 20:02,ok
news_20260310_종목_0055,2026-03-10,17:59,종목,mk,https://www.mk.co.kr/news/politics/11984232,"한화오션 치켜세운 李 ""원·하청 동일 성과급은 상생 모범사례""",2026-03-10T17:59:52+09:00,2026-03-10T19:59:39+09:00,2026-03-10 19:59,ok
news_20260310_경제_0016,2026-03-10,22:19,경제,mk,https://www.mk.co.kr/news/economy/11984452,"“엔화가 반값?”…토스뱅크, 앱 환전 오류 사태에 “현재 정상화 단계”",2026-03-10T22:19:07+09:00,,2026-03-10 22:19,ok
news_20260310_경제_0017,2026-03-10,22:55,경제,mk,https://www.mk.co.kr/news/economy/11984479,토스뱅크 오류 … 엔화 반값에 거래,2026-03-10T22:55:46+09:00,,2026-03-10 22:55,ok
news_20260311_섹터_0014,2026-03-11,00:49,섹터,mk,https://www.mk.co.kr/news/business/11984522,"지앤지인텍, 글로벌 수처리 유니콘 ‘그라디언트’와 파트너십 체결",2026-03-11T00:49:44+09:00,,2026-03-11 00:49,ok
news_20260311_섹터_0022,2026-03-11,09:06,섹터,mk,https://www.mk.co.kr/news/stock/11984691,"“요즘 국장, 코인판 같아요”…변동성 커진 W자 증시, 공포 언제 끝나나",2026-03-11T09:06:58+09:00,,2026-03-11 09:06,ok
news_20260311_섹터_0023,2026-03-11,09:11,섹터,mk,https://www.mk.co.kr/news/pick/11984711,삼전·하이닉스 없이 올해 62% 올랐다…순식간에 순자산 1조 찍은 ETF,2026-03-11T09:11:43+09:00,2026-03-11T09:30:41+09:00,2026-03-11 09:30,ok
news_20260311_섹터_0026,2026-03-11,09:54,섹터,mk,https://www.mk.co.kr/news/stock/11984769,"유가 안정 기대·자사주 소각에…코스피, 장 초반 2% 상승 출발",2026-03-11T09:54:22+09:00,,2026-03-11 09:54,ok
news_20260311_섹터_0028,2026-03-11,10:13,섹터,mk,https://www.mk.co.kr/news/business/11984819,"아이티엠반도체, AI 접목해 로봇·모빌리티용 신기술 개발 착수",2026-03-11T10:13:30+09:00,,2026-03-11 10:13,ok
news_20260311_섹터_0030,2026-03-11,10:17,섹터,mk,https://www.mk.co.kr/news/stock/11984826,[MK 골든크로스 돌파종목 : 예스티(122640) & 파크시스템스(140860)],2026-03-11T10:17:31+09:00,,2026-03-11 10:17,ok
news_20260311_섹터_0031,2026-03-11,10:18,섹터,mk,https://www.mk.co.kr/news/stock/11984828,"바이셀스탠다드, 시리즈A 투자유치…토큰증권 가속화",2026-03-11T10:18:24+09:00,,2026-03-11 10:18,ok
news_20260311_경제_0003,2026-03-11,10:20,경제,mk,https://www.mk.co.kr/news/economy/11984832,"“0.1% 더 드릴게, 그만 빼시죠”…증시로 돈 몰리자 은행 예금 금리 줄인상",2026-03-11T10:20:40+09:00,2026-03-11T11:26:45+09:00,2026-03-11 11:26,ok
news_20260311_경제_0004,2026-03-11,10:28,경제,mk,https://www.mk.co.kr/news/economy/11984844,‘엔화가 반값?’ 토스뱅크 환전 오류에 금감원 급파,2026-03-11T10:28:40+09:00,2026-03-11T10:28:40+09:00,2026-03-11 10:28,ok
news_20260311_섹터_0032,2026-03-11,11:00,섹터,mk,https://www.mk.co.kr/news/world/11984887,"“번갯불 콩볶듯 정상회담 준비”…만만디 트럼프, 속터지는 중국",2026-03-11T11:00:02+09:00,2026-03-11T11:15:22+09:00,2026-03-11 11:15,ok
news_20260311_섹터_0036,2026-03-11,14:47,섹터,mk,https://www.mk.co.kr/news/business/11985131,삼성전자 새 디자인 임원에 지안마우로 벨라,2026-03-11T14:47:01+09:00,,2026-03-11 14:47,ok
news_20260311_경제_0006,2026-03-11,15:36,경제,mk,https://www.mk.co.kr/news/economy/11985199,[단독]韓 호르무즈 물동량만 1억202만t…전체 물동량 7.61% 차지,2026-03-11T15:36:13+09:00,,2026-03-11 15:36,ok
news_20260311_종목_0043,2026-03-11,17:24,종목,mk,https://www.mk.co.kr/news/columnists/11985362,[김세형칼럼] 룰라 대통령에 명함건넨 삼성 회장,2026-03-11T17:24:50+09:00,,2026-03-11 17:24,ok
news_20260311_섹터_0039,2026-03-11,17:42,섹터,mk,https://www.mk.co.kr/news/business/11985402,"[단독] 엔비디아 맞수 AMD, 한국에 러브콜…리사 수 방한해 이재용과 회동",2026-03-11T17:42:24+09:00,,2026-03-11 17:42,ok
news_20260311_종목_0044,2026-03-11,17:42,종목,mk,https://www.mk.co.kr/news/business/11985400,삼성전자 새 디자인 임원에 '펩시 출신' 지안마우로 벨라,2026-03-11T17:42:07+09:00,2026-03-11T19:29:45+09:00,2026-03-11 19:29,ok
news_20260311_종목_0045,2026-03-11,17:56,종목,mk,https://www.mk.co.kr/news/economy/11985449,분리과세로 세금 깎아준다더니 … 건보료가 개인 투자 발목잡나,2026-03-11T17:56:57+09:00,2026-03-11T23:12:43+09:00,2026-03-11 23:12,ok
news_20260311_종목_0046,2026-03-11,17:57,종목,mk,https://www.mk.co.kr/news/stock/11985461,"에너지값 급등에 비용부담 쑥 철강株, 지수반등에도 '비실'",2026-03-11T17:57:37+09:00,,2026-03-11 17:57,ok
news_20260311_종목_0050,2026-03-11,18:01,종목,mk,https://www.mk.co.kr/news/business/11985495,삼성전자 'HBM 지배력' 강화 청신호,2026-03-11T18:01:36+09:00,2026-03-11T19:46:01+09:00,2026-03-11 19:46,ok
news_20260312_섹터_0018,2026-03-12,05:57,섹터,mk,https://www.mk.co.kr/news/business/11985765,이재용·리사 수 동맹…삼성전자 ‘HBM 지배력’ 강화 청신호,2026-03-12T05:57:39+09:00,,2026-03-12 05:57,ok
news_20260312_섹터_0021,2026-03-12,08:10,섹터,mk,https://www.mk.co.kr/news/stock/11985806,"“삼성전자, 32만원 간다…내년까지 메모리 반도체 완판”",2026-03-12T08:10:21+09:00,,2026-03-12 08:10,ok
news_20260312_경제_0001,2026-03-12,08:51,경제,mk,https://www.mk.co.kr/news/economy/11985836,“치솟는 기름값 너무 힘들어요”…특단대책 내놓은 정부에 한은 “기간은 짧게”,2026-03-12T08:51:08+09:00,,2026-03-12 08:51,ok
news_20260312_경제_0002,2026-03-12,10:00,경제,mk,https://www.mk.co.kr/news/economy/11985967,"“태국 ATM서 카드 없이 QR로 현금 인출”…GLN, QR출금 서비스 개시",2026-03-12T10:00:22+09:00,,2026-03-12 10:00,ok
news_20260312_경제_0003,2026-03-12,10:01,경제,mk,https://www.mk.co.kr/news/economy/11985972,"K-방산 수출 돕는다…수은, 창원서 ‘방산 분야 중소중견 기업간담회’ 개최",2026-03-12T10:01:46+09:00,2026-03-12T11:14:47+09:00,2026-03-12 11:14,ok
news_20260312_섹터_0026,2026-03-12,10:22,섹터,mk,https://www.mk.co.kr/news/business/11985999,"“이렇게 배려한 제품은 없었다”…LG전자, 미국서 높낮이 조절 키오스크 첫 공개",2026-03-12T10:22:23+09:00,,2026-03-12 10:22,ok
news_20260312_섹터_0029,2026-03-12,10:32,섹터,mk,https://www.mk.co.kr/news/it/11986010,"베슬AI·리벨리온, 국산 NPU 기반 소버린 클라우드 구축 나서",2026-03-12T10:32:52+09:00,,2026-03-12 10:32,ok
news_20260312_섹터_0031,2026-03-12,11:04,섹터,mk,https://www.mk.co.kr/news/business/11986043,증시 불기둥 타고 돈 몰리는 ETF…순자산 ‘1조 클럽’ 줄줄이,2026-03-12T11:04:36+09:00,2026-03-12T11:04:36+09:00,2026-03-12 11:04,ok
news_20260312_섹터_0032,2026-03-12,11:06,섹터,mk,https://www.mk.co.kr/news/economy/11986045,“벚꽃추경 실탄 착착”…달아오른 부동산·증시 덕에 1월 나라살림 11조 흑자,2026-03-12T11:06:55+09:00,2026-03-12T13:00:49+09:00,2026-03-12 13:00,ok
news_20260312_섹터_0033,2026-03-12,11:38,섹터,mk,https://www.mk.co.kr/news/business/11986118,"에버인더스, 화재 없는 ‘나트륨 배터리’로 ESS 시장 재편",2026-03-12T11:38:41+09:00,2026-03-13T09:24:58+09:00,2026-03-13 09:24,ok
news_20260312_섹터_0034,2026-03-12,12:13,섹터,mk,https://www.mk.co.kr/news/it/11986135,"K-첨단 기술, 세계 무대 홀렸다…과기부 현지화 지원에 1228만 달러 성과",2026-03-12T12:13:50+09:00,,2026-03-12 12:13,ok
news_20260312_섹터_0035,2026-03-12,13:52,섹터,mk,https://www.mk.co.kr/news/society/11986188,김해 전력반도체 솔루션센터 준공,2026-03-12T13:52:52+09:00,,2026-03-12 13:52,ok
news_20260312_경제_0008,2026-03-12,14:32,경제,mk,https://www.mk.co.kr/news/economy/11986236,“엄마아빠 노후를 내가 왜 책임져?”…확 바뀐 ‘부모 부양’ 인식,2026-03-12T14:32:03+09:00,,2026-03-12 14:32,ok
news_20260312_섹터_0039,2026-03-12,15:49,섹터,mk,https://www.mk.co.kr/news/stock/11986348,‘전세계 품귀현상’ 이 게임…닌텐도 주가 사흘새 18% 끌어올렸다,2026-03-12T15:49:59+09:00,2026-03-12T19:25:05+09:00,2026-03-12 19:25,ok
news_20260312_섹터_0041,2026-03-12,17:10,섹터,mk,https://www.mk.co.kr/news/economy/11986466,"“갤S26 울트라 너무 비싸, ‘이월상품’ 없나요?”…“S22는 어떤가요?”",2026-03-12T17:10:10+09:00,,2026-03-12 17:10,ok
news_20260312_종목_0046,2026-03-12,17:18,종목,mk,https://www.mk.co.kr/news/columnists/11986474,[필동정담] 중동에 반도체 공장 있었다면,2026-03-12T17:18:37+09:00,2026-03-12T20:39:26+09:00,2026-03-12 20:39,ok
news_20260312_종목_0047,2026-03-12,17:31,종목,mk,https://www.mk.co.kr/news/it/11986489,빅테크 AI칩 개발 전쟁…신난 K반도체,2026-03-12T17:31:05+09:00,2026-03-12T19:10:23+09:00,2026-03-12 19:10,ok
news_20260312_종목_0048,2026-03-12,17:49,종목,mk,https://www.mk.co.kr/news/stock/11986564,삼전닉스 사들인 동학개미 …이달 수익률 선방,2026-03-12T17:49:47+09:00,,2026-03-12 17:49,ok
news_20260312_종목_0049,2026-03-12,17:50,종목,mk,https://www.mk.co.kr/news/society/11986566,"대법 ""한화오션 성과급 임금아냐""…직원 972명 퇴직금 청구소송 패소",2026-03-12T17:50:53+09:00,2026-03-12T19:37:33+09:00,2026-03-12 19:37,ok
news_20260312_경제_0016,2026-03-12,18:00,경제,mk,https://www.mk.co.kr/news/economy/11986618,라면 가격도 내달 최대 100원 내린다,2026-03-12T18:00:59+09:00,2026-03-12T19:09:28+09:00,2026-03-12 19:09,ok
news_20260312_경제_0017,2026-03-12,19:14,경제,mk,https://www.mk.co.kr/news/economy/11986688,경유 90원·휘발유 50원 이상 싸진다…최고가격제 13일 발효,2026-03-12T19:14:27+09:00,2026-03-12T19:16:18+09:00,2026-03-12 19:16,ok
news_20260312_종목_0050,2026-03-12,23:06,종목,mk,https://www.mk.co.kr/news/journalist/11986839,[기자24시] 삼성전자 노조의 과한 욕심,2026-03-12T23:06:54+09:00,2026-03-13T13:09:25+09:00,2026-03-13 13:09,ok
news_20260313_섹터_0015,2026-03-13,05:21,섹터,mk,https://www.mk.co.kr/news/economy/11986951,"브렌트유 다시 100달러, 美증시 급락...이란 “피의 복수 나설 것” [월가월부]",2026-03-13T05:21:54+09:00,,2026-03-13 05:21,ok
news_20260313_섹터_0021,2026-03-13,09:31,섹터,mk,https://www.mk.co.kr/news/stock/11987171,또 코스피 2%대 급락…유가 급등·호르무즈 봉쇄 의지에 투심 ‘꽁꽁’,2026-03-13T09:31:53+09:00,,2026-03-13 09:31,ok
news_20260313_섹터_0022,2026-03-13,09:48,섹터,mk,https://www.mk.co.kr/news/business/11987191,TV가 우리 아이 눈 건강까지 챙긴다?…요즘 TV보니,2026-03-13T09:48:57+09:00,2026-03-13T09:58:17+09:00,2026-03-13 09:58,ok
news_20260313_경제_0002,2026-03-13,10:04,경제,mk,https://www.mk.co.kr/news/economy/11987207,“서울 출퇴근 여건 좋아지겠네”…5호선 연장 예타 통과 이틀 새 매물 210건 사라진 이 동네,2026-03-13T10:04:46+09:00,,2026-03-13 10:04,ok
news_20260313_섹터_0025,2026-03-13,10:10,섹터,mk,https://www.mk.co.kr/news/stock/11987215,“이란 소식 불안감에 잠못 이룰 판”…삼전닉스 4%대 하락 출발,2026-03-13T10:10:43+09:00,,2026-03-13 10:10,ok
news_20260313_경제_0003,2026-03-13,10:42,경제,mk,https://www.mk.co.kr/news/economy/11987269,중동 긴장 고조에…원화값 1500원대 턱밑,2026-03-13T10:42:44+09:00,,2026-03-13 10:42,ok
